name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bangkok,2021-11-21T22:00:00,28.9,34.2,24.8,78.22,0.205,100,rain,0,0,,2.4,72,1010.3,79.6,9.9,0,,0,,"Rain, Partially cloudy",rain,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-21T23:00:00,28.7,33.8,24.7,79.02,0,0,,0,0,,6.6,120,1010,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T00:00:00,28.5,33.2,24.5,78.99,0,0,,0,0,,6.1,120,1009.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T01:00:00,27.9,32.1,24.5,81.64,0,0,,0,0,,0.8,53,1008.9,60.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-22T02:00:00,27.2,30.8,24.5,84.94,0,0,,0,0,,8.4,30,1008.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T03:00:00,27,30.5,24.7,87.51,0,0,,0,0,,4.9,20,1008.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T04:00:00,27.1,30.4,24.2,83.77,0,0,,0,0,,0,320.8,1008.5,59.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-22T05:00:00,26.7,30,25,90.16,0,0,,0,0,,2.7,124,1009,27.1,9.5,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T06:00:00,26.2,26.2,25,92.84,0,0,,0,0,,0.9,0,1009,27.1,8.5,6.3,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T07:00:00,27,30.5,24.9,88.3,0,0,,0,0,,0.2,136,1009.4,61,9.8,19,0.1,0,,Partially cloudy,partly-cloudy-day,"48429099999,E4214,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-22T08:00:00,29.7,36.3,25.5,77.99,0,0,,0,0,,4.1,80,1010.6,27.1,8,77,0.3,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T09:00:00,30.7,38.3,25.7,74.75,0,0,,0,0,,4.6,20,1011.6,27.1,9.7,101,0.4,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T10:00:00,32,39.2,25,66.25,0,0,,0,0,,5.1,353,1011.2,62,10,149,0.5,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-22T11:00:00,32.7,39.9,24.7,62.87,0,0,,0,0,,14.3,73,1011,43.9,10,132,0.5,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T12:00:00,33,38.9,23.7,58.38,0,0,,0,0,,16.1,93,1010,43.9,10,217,0.8,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T13:00:00,33.6,39.3,23.4,55.16,0,0,,0,0,,7.5,101,1008.6,73.2,10,167,0.6,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-22T14:00:00,34,39.6,23.2,53.57,0,0,,0,0,,17.5,102,1007.6,50,10,216,0.8,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T15:00:00,33.7,39,23,53.51,0,0,,0,0,,17,95,1006.6,43.9,10,184,0.7,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T16:00:00,34,39.9,23.4,54.12,0,0,,0,0,,6.5,5,1006.5,79.3,10,93,0.3,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-22T17:00:00,33.7,38.7,22.7,52.7,0,0,,0,0,,13,97,1006.6,27.1,10,12,0,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T18:00:00,32,37.3,23.5,60.84,0,0,,0,0,,13,73,1007,27.1,10,3,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T19:00:00,31,36.7,24.1,66.58,0,0,,0,0,,1.9,46,1008.3,79.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-22T20:00:00,29.5,34.3,24,72.33,0,0,,0,0,,8,85,1009,33.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T21:00:00,30.2,34.9,23.5,67.24,0,0,,0,0,,7,95,1009.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-22T22:00:00,30.2,36.7,25.1,74.23,0,0,,0,0,,1.3,75,1010,61.9,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-22T23:00:00,28.5,33,24.2,77.81,0,0,,0,0,,9.4,63,1010,33.2,9.7,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T00:00:00,28.2,32.9,24.7,81.33,0,0,,0,0,,8,60,1009.6,27.1,9.7,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T01:00:00,29.2,34.7,24.8,77.46,0,0,,0,0,,1.6,83,1009.3,59.3,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-23T02:00:00,28,32.3,24.5,81.3,0,0,,0,0,,11.2,75,1008.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T03:00:00,28,32.3,24.5,81.3,0,0,,0,0,,12.1,60,1008,33.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T04:00:00,28.3,32.8,24.3,78.9,0,0,,0,0,,2.3,56,1008.9,62.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-23T05:00:00,28,30.6,22,69.92,0,0,,0,0,,11.2,85,1008,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T06:00:00,27.7,30.3,22,70.96,0,0,,0,0,,13.4,87,1009,27.1,10,2.4,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T07:00:00,27.6,30.7,23.2,77.11,0,0,,0,0,,2.2,33,1010,80.9,10,22,0.1,0,,Partially cloudy,partly-cloudy-day,"48429099999,E4214,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-23T08:00:00,28,31.1,22.7,73.18,0,0,,0,0,,14.9,95,1011,43.9,10,64,0.2,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T09:00:00,29,32.3,22.5,68,0,0,,0,0,,17.6,102,1012,27.1,10,87,0.3,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T10:00:00,29.8,33.9,22.9,66.59,0,0,,0,0,,9.6,87,1011.9,80,10,108,0.4,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-23T11:00:00,29.7,33.2,22.2,64.16,0,0,,0,0,,19.4,92,1012,33.2,10,119,0.4,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T12:00:00,30,34.4,23.2,67.19,0,0,,0,0,,22.3,90,1011.6,33.2,10,143,0.5,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T13:00:00,30.5,35.2,23.3,65.35,0,0,,0,0,,10.8,103,1010.4,81.9,10,159,0.6,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-23T14:00:00,27.5,31,24,81.24,0,0,,0,0,,23.2,65,1010.6,50,9.3,228,0.8,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T15:00:00,26.5,26.5,24,86.16,0,0,,0,0,,18.4,62,1009.6,59.6,9.3,104,0.4,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T16:00:00,28.3,31.6,22.9,72.59,0.016,100,rain,0,0,,8.3,97,1009.5,85.4,10,41,0.1,0,,"Rain, Partially cloudy",rain,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-23T17:00:00,25.5,25.5,24.5,94.17,0,0,,0,0,,15.8,33,1010,59.6,8.5,27,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T18:00:00,25.5,25.5,24.7,95.6,0,0,,0,0,,16.2,47,1010.6,59.6,10,2,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T19:00:00,26.8,29.4,23.2,80.86,0.033,100,rain,0,0,,5.5,7,1011.1,75.5,10,0,,0,,"Rain, Partially cloudy",rain,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-23T20:00:00,25.2,25.2,24.7,97.04,0,0,,0,0,,8.9,17,1012,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T21:00:00,25.2,25.2,24,92.79,0,0,,0,0,,11.6,15,1012.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-23T22:00:00,26.3,26.3,23.4,84.32,0.008,100,rain,0,0,,2.2,34,1012.9,80.5,9.9,0,,0,,"Rain, Partially cloudy",rain,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-23T23:00:00,25,25,24,94.19,0,0,,0,0,,4.1,318,1012.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T00:00:00,25,25,24,94.19,0,0,,0,0,,6.4,323,1012.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T01:00:00,25.8,25.8,23.2,85.53,0,0,,0,0,,1.1,7,1011.6,63.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-24T02:00:00,24.2,24.2,23.2,94.16,0,0,,0,0,,4.9,20,1011.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T03:00:00,25,25,23,88.68,0,0,,0,0,,5.1,42,1011,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T04:00:00,25.4,25.4,23,86.41,0,0,,0,0,,1.9,39,1010.9,63.6,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-24T05:00:00,24.2,24.2,23.7,97.02,0,0,,0,0,,5.1,45,1011,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T06:00:00,24.2,24.2,23.5,95.56,0,0,,0,0,,5.5,60,1011.6,43.9,10,4.3,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T07:00:00,25.2,25.2,22.4,84.75,0,0,,0,0,,3.2,106,1012.4,82.1,10,24,0.1,0,,Partially cloudy,partly-cloudy-day,"48429099999,E4214,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-24T08:00:00,25,25,21,78.5,0,0,,0,0,,13.9,55,1013,59.6,10,59,0.2,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T09:00:00,25.2,25.2,21.5,79.72,0,0,,0,0,,12.5,38,1014,88.8,10,67,0.2,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T10:00:00,26.2,26.2,20.6,71.39,0,0,,0,0,,3.8,52,1013.8,86,10,89,0.3,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-24T11:00:00,26.2,26.2,21.5,75.13,0,0,,0,0,,9.8,63,1013.6,88.8,10,107,0.4,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T12:00:00,27.2,29.1,20.7,67.65,0,0,,0,0,,10.8,30,1012.6,88.8,10,142,0.5,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T13:00:00,29.4,32.1,21.4,62.02,0,0,,0,0,,4.5,113,1011.4,81.4,10,193,0.7,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-24T14:00:00,28.2,30.4,21,64.81,0,0,,0,0,,8.2,45,1010.6,88.8,10,246,0.9,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T15:00:00,29.2,32.3,22,65.02,0,0,,0,0,,7.8,50,1010,73.1,10,231,0.8,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T16:00:00,30.7,34.3,22.1,60.22,0,0,,0,0,,7.1,81,1009.7,59.3,10,171,0.6,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-24T17:00:00,28.5,30.9,21.2,64.86,0,0,,0,0,,13.9,35,1010,73.1,10,56,0.2,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T18:00:00,27.5,29.9,22,71.98,0,0,,0,0,,10.3,35,1010.6,27.1,10,7,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T19:00:00,28.4,31,21.7,67.15,0,0,,0,0,,1.4,14,1011.3,53.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-24T20:00:00,27.7,30.4,22.2,72.05,0,0,,0,0,,10.3,345,1012,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T21:00:00,27,29.3,22.2,75.28,0,0,,0,0,,8.5,3,1013,43.9,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-24T22:00:00,28.1,30.7,22,69.51,0,0,,0,0,,2.4,35,1013.2,52.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-24T23:00:00,27,29.1,21.7,73,0,0,,0,0,,7.3,340,1013,88.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T00:00:00,27,29.1,21.7,73,0,0,,0,0,,8.9,353,1013,73.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T01:00:00,26.4,26.4,21.7,75.34,0,0,,0,0,,1.7,68,1012.3,59.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-25T02:00:00,25,25,22.7,87.34,0,0,,0,0,,8.5,25,1012,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T03:00:00,24.5,24.5,22,85.96,0,0,,0,0,,11.6,33,1011.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T04:00:00,24.6,24.6,21.9,84.78,0,0,,0,0,,4.3,72,1011.2,64.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-25T05:00:00,24.2,24.2,21.2,83.37,0,0,,0,0,,8,20,1011.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T06:00:00,23.2,23.2,20.2,83.25,0,0,,0,0,,8.9,38,1012,27.1,10,4,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T07:00:00,24.7,24.7,21.4,81.57,0,0,,0,0,,1.5,20,1012.8,47,10,21,0.1,0,,Partially cloudy,partly-cloudy-day,"48429099999,E4214,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-25T08:00:00,26,26,20.2,70.64,0,0,,0,0,,12.9,23,1013,27.1,10,84,0.3,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T09:00:00,27,28.6,20.2,66.59,0,0,,0,0,,9.7,20,1014,27.1,10,162,0.6,2,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T10:00:00,28.9,31.3,21.1,62.93,0,0,,0,0,,3.1,47,1014.5,68.1,10,130,0.5,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-25T11:00:00,30,31.9,20,55.08,0,0,,0,0,,6.6,30,1013.6,27.1,10,184,0.7,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T12:00:00,30.2,32.3,20.2,55.14,0,0,,0,0,,8.9,73,1013,27.1,10,263,0.9,3,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T13:00:00,32.3,35.2,20.8,50.68,0,0,,0,0,,5.9,323,1011.8,68.7,10,262,0.9,3,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-25T14:00:00,31.7,34.4,20.7,52.2,0,0,,0,0,,13,5,1010,33.2,10,243,0.9,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T15:00:00,31.2,33.5,20.2,52.07,0,0,,0,0,,14.3,8,1009.6,33.2,10,117,0.4,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T16:00:00,31.9,35.8,22.1,56.15,0,0,,0,0,,7.4,342,1009.4,80,10,79,0.3,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-25T17:00:00,29.5,31.9,21,60.28,0,0,,0,0,,19.5,10,1010,33.2,10,36,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T18:00:00,29,31.5,21.2,63.02,0,0,,0,0,,12.1,15,1010.6,33.2,10,12,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T19:00:00,28.6,31.3,21.7,66.51,0,0,,0,0,,1.5,7,1011.2,45.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-25T20:00:00,28,30.1,21,65.77,0,0,,0,0,,10.7,347,1012,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T21:00:00,28,30.1,21,65.77,0,0,,0,0,,13.4,333,1012.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-25T22:00:00,28,30.1,21,65.96,0,0,,0,0,,2.6,17,1012.9,62.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-25T23:00:00,27.2,28.9,20.2,65.61,0,0,,0,0,,13,35,1012.6,33.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T00:00:00,26.2,26.2,20.5,70.68,0,0,,0,0,,4.9,50,1012.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T01:00:00,26.4,26.4,21.6,75.23,0,0,,0,0,,0.9,48,1012.3,37.3,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-26T02:00:00,26,26,21.2,75.12,0,0,,0,0,,5.9,38,1011.6,33.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T03:00:00,26,26,20.7,72.83,0,0,,0,0,,7.3,28,1011.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T04:00:00,25.9,25.9,20.7,73.04,0,0,,0,0,,2,51,1011.5,60.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-26T05:00:00,25.2,25.2,21,77.33,0,0,,0,0,,6.4,40,1011.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T06:00:00,25,25,21,78.5,0,0,,0,0,,7,350,1011.6,27.1,10,4.7,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T07:00:00,25.2,25.2,21.4,79.64,0,0,,0,0,,2.8,269,1012.2,53.3,10,18,0.1,0,,Partially cloudy,partly-cloudy-day,"48429099999,E4214,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-26T08:00:00,26,26,20.2,70.64,0,0,,0,0,,12.1,18,1012.6,27.1,10,93,0.3,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T09:00:00,27,28.6,20.2,66.59,0,0,,0,0,,11.2,43,1013,27.1,10,85,0.3,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T10:00:00,29.2,31.9,21.5,63.34,0,0,,0,0,,6,324,1013.5,55.9,10,125,0.5,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-26T11:00:00,29.2,31.2,20.2,58.4,0,0,,0,0,,9.4,10,1013,27.1,10,196,0.7,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T12:00:00,29.7,31.8,20.2,56.76,0,0,,0,0,,11.6,53,1012,27.1,10,208,0.7,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T13:00:00,32,34.7,20.6,51.1,0,0,,0,0,,5.6,316,1010.1,64.8,10,172,0.6,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-26T14:00:00,30.2,32.2,20,54.28,0,0,,0,0,,14.3,47,1009.6,27.1,10,162,0.6,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T15:00:00,30.2,32.2,20,54.28,0,0,,0,0,,12.9,25,1009,27.1,10,156,0.6,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T16:00:00,31,33.4,20.6,54.08,0,0,,0,0,,4.2,35,1009,54.8,10,131,0.5,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-26T17:00:00,29.2,31.3,20.5,59.32,0,0,,0,0,,14.3,27,1010,27.1,10,46,0.2,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T18:00:00,28.2,30,20.2,61.89,0,0,,0,0,,13,27,1011,27.1,10,5,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T19:00:00,28.7,30.4,19.9,59.24,0,0,,0,0,,2.1,32,1011.3,53.2,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-26T20:00:00,26.5,26.5,20.2,68.57,0,0,,0,0,,9.8,22,1012.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T21:00:00,26.5,26.5,20,67.51,0,0,,0,0,,12.1,40,1013,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-26T22:00:00,27,28.6,20.3,67.01,0,0,,0,0,,2,59,1013.5,46.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-26T23:00:00,26.2,26.2,20,68.52,0,0,,0,0,,6.4,60,1013.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T00:00:00,25.5,25.5,20,71.62,0,0,,0,0,,9.4,57,1013,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
