name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bangkok,2022-12-03T13:00:00,29,30.4,19.4,56.2,0,23.8,,0,0,9.7,7.6,39.3,1010,100,24.1,780,2.8,8,10,Overcast,cloudy,
Bangkok,2022-12-03T14:00:00,28.7,30.2,19.4,57.09,0,47.6,rain,0,0,8.5,7.2,137.6,1009.3,99.5,24.1,632,2.3,6,10,"Rain, Overcast",rain,
Bangkok,2022-12-03T15:00:00,28.5,29.9,19.4,57.98,0,47.6,rain,0,0,7.3,6.8,235.9,1008.7,98.9,24.1,484,1.7,5,10,"Rain, Overcast",rain,
Bangkok,2022-12-03T16:00:00,28.3,29.7,19.5,58.9,0,47.6,rain,0,0,6.1,6.5,334.2,1008,98.4,24.1,336,1.2,3,10,"Rain, Overcast",rain,
Bangkok,2022-12-03T17:00:00,27.9,29.4,19.7,60.8,0,47.6,rain,0,0,7.9,5.9,257.9,1008.7,98.9,24.1,231,0.8,2,10,"Rain, Overcast",rain,
Bangkok,2022-12-03T18:00:00,27.6,29.1,19.9,62.77,0,47.6,rain,0,0,9.7,5.3,181.6,1009.3,99.5,24.1,126,0.5,0,10,"Rain, Overcast",rain,
Bangkok,2022-12-03T19:00:00,27.3,28.8,20.1,64.81,0,47.6,rain,0,0,11.5,4.7,105.3,1010,100,24.1,21,0.1,0,10,"Rain, Overcast",rain,
Bangkok,2022-12-03T20:00:00,26.6,26.6,19.6,65.48,0,19,,0,0,14.6,5.4,102.6,1010.3,100,24.1,14,0.1,0,10,Overcast,cloudy,
Bangkok,2022-12-03T21:00:00,25.9,25.9,19.1,66.16,0,19,,0,0,17.8,6.1,99.9,1010.7,100,24.1,7,0,0,10,Overcast,cloudy,
Bangkok,2022-12-03T22:00:00,25.3,25.3,18.7,66.85,0,19,,0,0,20.9,6.8,97.2,1011,100,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-03T23:00:00,24.9,24.9,18.9,68.91,0,19,,0,0,16.7,5.9,176.9,1010.7,100,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-04T00:00:00,24.7,24.7,19.1,71.04,0,19,,0,0,12.5,4.9,256.6,1010.3,100,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-04T01:00:00,24.4,24.4,19.3,73.24,0,19,,0,0,8.3,4,336.3,1010,100,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-04T02:00:00,24.1,24.1,19.2,74.41,0,33.3,,0,0,8.5,4.2,334.9,1010,100,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-04T03:00:00,23.8,23.8,19.2,75.61,0,33.3,,0,0,8.8,4.4,333.6,1010,100,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-04T04:00:00,23.5,23.5,19.2,76.83,0,33.3,,0,0,9,4.7,332.2,1010,100,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-04T05:00:00,23.3,23.3,19,76.64,0,33.3,,0,0,7.7,4.6,328,1010.3,99.8,24.1,1.3,0,0,10,Overcast,cloudy,
Bangkok,2022-12-04T06:00:00,23.1,23.1,18.8,76.46,0,33.3,,0,0,6.4,4.4,323.9,1010.7,99.7,24.1,2.7,0,0,10,Overcast,cloudy,
Bangkok,2022-12-04T07:00:00,23,23,18.6,76.27,0,33.3,,0,0,5,4.3,319.7,1011,99.5,24.1,4,0,0,10,Overcast,cloudy,
Bangkok,2022-12-04T08:00:00,24.1,24.1,18.5,71.23,0,28.6,,0,0,6.2,4.9,218.7,1011.3,69.1,24.1,126.3,0.4,1,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-04T09:00:00,25.2,25.2,18.5,66.55,0,28.6,,0,0,7.4,5.5,117.6,1011.7,38.6,24.1,248.7,0.9,2,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-04T10:00:00,26.3,26.3,18.5,62.22,0,28.6,,0,0,8.6,6.1,16.6,1012,8.2,24.1,371,1.3,4,10,Clear,clear-day,
Bangkok,2022-12-04T11:00:00,27.1,28,18.3,58.62,0,28.6,,0,0,10.1,7.4,13.7,1011.3,38.8,24.1,492.3,1.7,5,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-04T12:00:00,27.9,28.8,18.1,55.24,0,28.6,,0,0,11.5,8.8,10.7,1010.7,69.4,24.1,613.7,2.2,6,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-04T13:00:00,28.7,29.4,17.9,52.06,0,28.6,,0,0,13,10.1,7.8,1010,100,24.1,735,2.6,7,10,Overcast,cloudy,
Bangkok,2022-12-04T14:00:00,28,28.8,17.8,53.91,0,38.1,,0,0,16.2,13.1,8.1,1009.3,100,24.1,623.7,2.2,6,10,Overcast,cloudy,
Bangkok,2022-12-04T15:00:00,27.4,28.2,17.8,55.82,0,38.1,,0,0,19.4,16.1,8.4,1008.7,100,24.1,512.3,1.8,5,10,Overcast,cloudy,
Bangkok,2022-12-04T16:00:00,26.8,27.6,17.8,57.81,0,38.1,,0,0,22.7,19.1,8.7,1008,100,24.1,401,1.4,4,10,Overcast,cloudy,
Bangkok,2022-12-04T17:00:00,26.3,26.3,18.1,60.69,0,38.1,,0,0,25,17,7.7,1008.7,100,24.1,285.3,1,3,10,Overcast,cloudy,
Bangkok,2022-12-04T18:00:00,25.8,25.8,18.4,63.7,0,38.1,,0,0,27.2,15,6.7,1009.3,100,24.1,169.7,0.6,0,10,Overcast,cloudy,
Bangkok,2022-12-04T19:00:00,25.4,25.4,18.8,66.87,0,38.1,,0,0,29.5,13,5.7,1010,100,24.1,54,0.2,0,10,Overcast,cloudy,
Bangkok,2022-12-04T20:00:00,25,25,18.9,69.07,0,38.1,,0,0,25.7,11,118.6,1010.3,98.1,24.1,36,0.1,0,10,Overcast,cloudy,
Bangkok,2022-12-04T21:00:00,24.7,24.7,19.2,71.34,0,38.1,,0,0,21.8,9.1,231.4,1010.7,96.1,24.1,18,0.1,0,10,Overcast,cloudy,
Bangkok,2022-12-04T22:00:00,24.4,24.4,19.4,73.69,0,38.1,,0,0,18,7.2,344.3,1011,94.2,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-04T23:00:00,24,24,19.4,75.33,0,38.1,,0,0,20.3,8,337.3,1010.7,89.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-12-05T00:00:00,23.6,23.6,19.4,77.01,0,38.1,,0,0,22.6,8.9,330.3,1010.3,84.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-12-05T01:00:00,23.3,23.3,19.4,78.73,0,38.1,,0,0,24.8,9.7,323.3,1010,79.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-12-05T02:00:00,23.1,23.1,19.2,78.71,0,23.8,,0,0,26.2,9.5,335.2,1009.7,55.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-12-05T03:00:00,22.9,22.9,19,78.69,0,23.8,,0,0,27.5,9.2,347,1009.3,30.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-12-05T04:00:00,22.8,22.8,18.9,78.66,0,23.8,,0,0,28.8,9,358.9,1009,5.8,24.1,0,,0,10,Clear,clear-night,
Bangkok,2022-12-05T05:00:00,22.6,22.6,18.4,77.34,0,23.8,,0,0,25,8.3,240.9,1009.7,5.5,24.1,1.3,0,0,10,Clear,clear-night,
Bangkok,2022-12-05T06:00:00,22.4,22.4,18,76.03,0,23.8,,0,0,21.1,7.6,123,1010.3,5.3,24.1,2.7,0,0,10,Clear,clear-night,
Bangkok,2022-12-05T07:00:00,22.3,22.3,17.6,74.73,0,23.8,,0,0,17.3,6.8,5,1011,5,24.1,4,0,0,10,Clear,clear-day,
Bangkok,2022-12-05T08:00:00,23.7,23.7,18.1,70.86,0,23.8,,0,0,18,8.4,4.4,1011.3,36.7,24.1,129.7,0.5,1,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-05T09:00:00,25.1,25.1,18.6,67.23,0,23.8,,0,0,18.7,10,3.9,1011.7,68.3,24.1,255.3,0.9,3,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-05T10:00:00,26.5,26.5,19.1,63.84,0,23.8,,0,0,19.4,11.5,3.3,1012,100,24.1,381,1.4,4,10,Overcast,cloudy,
Bangkok,2022-12-05T11:00:00,27.5,28.5,18.6,58.59,0,23.8,,0,0,19.9,13.2,14.8,1011.3,74.9,24.1,512,1.9,5,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-05T12:00:00,28.5,29.4,18.2,53.79,0,23.8,,0,0,20.4,14.9,26.3,1010.7,49.9,24.1,643,2.3,6,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-05T13:00:00,29.5,30.2,17.8,49.4,0,23.8,,0,0,20.9,16.6,37.8,1010,24.8,24.1,774,2.8,8,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-05T14:00:00,29.4,30.2,17.9,49.91,0,19,,0,0,20.6,16,38.7,1009.3,49.9,24.1,698.7,2.5,7,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-05T15:00:00,29.4,30.2,18,50.43,0,19,,0,0,20.4,15.4,39.7,1008.7,74.9,24.1,623.3,2.3,6,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-12-05T16:00:00,29.4,30.3,18.2,50.95,0,19,,0,0,20.2,14.8,40.6,1008,100,24.1,548,2,5,10,Overcast,cloudy,
Bangkok,2022-12-05T17:00:00,28.4,29.3,18.2,54.22,0,19,,0,0,24.1,15.8,38,1008.7,100,24.1,389.7,1.4,4,10,Overcast,cloudy,
Bangkok,2022-12-05T18:00:00,27.4,28.3,18.3,57.72,0,19,,0,0,28.1,16.9,35.3,1009.3,100,24.1,231.3,0.9,0,10,Overcast,cloudy,
Bangkok,2022-12-05T19:00:00,26.4,26.4,18.4,61.47,0,19,,0,0,32,18,32.7,1010,100,24.1,73,0.3,0,10,Overcast,cloudy,
Bangkok,2022-12-05T20:00:00,25.8,25.8,18.3,63.56,0,19,,0,0,27.7,15.4,46.5,1010.7,100,24.1,48.7,0.2,0,10,Overcast,cloudy,
Bangkok,2022-12-05T21:00:00,25.2,25.2,18.3,65.72,0,19,,0,0,23.4,12.7,60.3,1011.3,100,24.1,24.3,0.1,0,10,Overcast,cloudy,
Bangkok,2022-12-05T22:00:00,24.6,24.6,18.3,67.98,0,19,,0,0,19.1,10.1,74.1,1012,100,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-12-05T23:00:00,24.2,24.2,18.2,69.48,0,19,,0,0,17.3,10.2,78.9,1011.7,100,24.1,0,,0,10,Overcast,cloudy,
